"","ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating..numeric.","ProsperRating..Alpha.","ProsperScore","ListingCategory..numeric.","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent..percentage.","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"12554","84A0359137474393757C0A4",953337,"2013-10-03 08:41:44.053000000","",36,"Current","",0.35356,0.3134,0.3034,0.27598,0.1625,0.11348,1,"HR",2,1,"OH","Clerical","Employed",214,"True","False","","2013-10-03 08:41:46",640,659,"2005-06-27 00:00:00",7,5,21,2,417,1,4,0,0,0,1,0,16628,0.98,191,21,1,1,0.31,"$25,000-49,999","True",3916.666667,"BC7D36942386813452BDFAE",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,106213,4000,"2013-10-15 00:00:00","Q4 2013","284C3694022577938F1AB7E",172.76,691.04,296.96,394.08,-12.57,0,0,0,0,1,0,0,0,24
"18772","14A93543728310463749CA8",579233,"2012-04-16 10:41:43.253000000","",60,"Chargedoff","2013-07-25 00:00:00",0.27462,0.2489,0.2389,0.2332,0.089,0.1442,4,"C",6,3,"IN","Professional","Employed",60,"False","False","","2012-04-16 10:41:37",740,759,"2001-01-02 00:00:00",6,6,26,3,111,1,1,0,0,0,0,0,2355,0.5,2211,21,1,0,0.27,"$25,000-49,999","True",3083.333333,"60843648692760871A569B7",NA,NA,NA,NA,NA,NA,NA,NA,350,15,23,64312,15000,"2012-04-25 00:00:00","Q2 2012","8AD53543604125304BDBA8C",439.3,4493,1389.75,3103.25,-120.67,0,13610.25,13610.25,0,1,0,0,0,16
"56792","F24E339489607182330CD8A",175014,"2007-07-23 21:00:26.810000000","B",36,"Completed","2010-08-10 00:00:00",0.1265,0.1195,0.1045,NA,NA,NA,NA,"",NA,0,"AZ","Professional","Full-time",12,"True","True","C9643379247860156A00EC0","2007-07-18 22:26:48.373000000",700,719,"1999-12-20 00:00:00",12,12,14,7,318,1,9,0,0,0,0,0,12980,0.69,5525,14,1,1,0.5,"$25,000-49,999","True",2993.5,"FAB13397076329846190CB4",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,79,17895,3000,"2007-08-10 00:00:00","Q3 2007","59A0339493418345605960B",99.57,3561.4,3000.03,561.37,-49.02,0,0,0,0,1,0,0,0,97
"36221","85813389088614537D7A709",131348,"2007-05-01 17:58:23.783000000","E",36,"Completed","2009-08-14 00:00:00",0.30564,0.29,0.28,NA,NA,NA,NA,"",NA,0,"CA","Teacher","Full-time",7,"False","True","18DA336463918236939DCE7","2007-04-27 19:36:34.670000000",560,579,"1982-08-02 00:00:00",6,6,38,5,126,36,42,6,8549,19,1,0,2826,0.94,174,30,0.73,3,0.12,"$50,000-74,999","True",7680.333333,"46813388861083359FCCD65",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,82,14882,7500,"2007-05-14 00:00:00","Q2 2007","88C13388266509690FE7132",314.29,10457.09,7500,2957.09,-101.97,0,0,0,0,1,0,0,0,100
"93628","B1803594025665479DB9193",981142,"2013-11-04 19:39:20.343000000","",36,"Current","",0.22415,0.187,0.177,0.16468,0.0774,0.08728,4,"C",3,1,"TX","Other","Self-employed",157,"False","False","","2013-11-04 19:39:22",700,719,"2001-02-16 00:00:00",11,10,16,9,425,1,6,0,0,0,0,0,24876,0.76,7778,16,1,0,NA,"$25,000-49,999","False",2666.666667,"4AF13697202278265A358FB",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,109247,10000,"2013-11-06 00:00:00","Q4 2013","B86A35869098569888804BF",365.05,1090.0267,633.84,456.1867,-24.67,0,0,0,0,1,0,0,0,1
"63501","8D6D3599697222665515835",1085536,"2014-01-05 16:43:55.260000000","",36,"Current","",0.14206,0.1139,0.1039,0.09989,0.0349,0.06499,6,"A",5,1,"TX","Nurse (RN)","Employed",30,"False","False","","2014-01-05 16:43:57",700,719,"1995-07-10 00:00:00",9,9,36,6,309,0,3,0,0,0,0,0,9902,0.75,3198,23,0.91,0,0.26,"$50,000-74,999","True",4583.333333,"781A37032448511385946CA",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,125578,6000,"2014-01-07 00:00:00","Q1 2014","667F3703647182421248720",197.54,195.6677,139.5,56.1677,-5.1,0,0,0,0,1,0,0,0,1
"26182","C9473574328808771F2F618",745329,"2013-04-05 20:21:39.773000000","",60,"Completed","2013-12-13 00:00:00",0.17061,0.1474,0.1374,0.131,0.0449,0.0861,5,"B",10,20,"IL","Computer Programmer","Employed",85,"True","False","","2013-04-05 20:21:35",680,699,"1998-08-06 00:00:00",10,10,30,5,558,1,8,1,45979,2,0,0,28013,0.74,9387,24,0.95,0,0.2,"$100,000+","True",9833.333333,"0A903681533134167B6EBD1",3,89,89,0,0,18000,0.01,-142,0,NA,11,89110,25000,"2013-04-25 00:00:00","Q2 2013","BDD9341734412935517E273",591.34,26877.17,25000,1877.17,-127.36,0,0,0,0,1,0,0,0,1
"1714","3A0F3389945049678A0657B",143083,"2007-05-26 07:00:51.020000000","B",36,"Completed","2010-09-08 00:00:00",0.16717,0.16,0.15,NA,NA,NA,NA,"",NA,0,"FL","Professional","Full-time",12,"True","False","","2007-05-26 06:33:09.453000000",700,719,"1995-10-17 00:00:00",14,14,18,11,348,2,5,3,202,0,0,0,9249,0.47,9521,15,0.75,3,0.27,"$25,000-49,999","True",2500,"5DF3339191452526723EC3F",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,81,15701,9000,"2007-06-06 00:00:00","Q2 2007","8A4E33873041895857DC3D2",314.23,11674.9,9000,2674.9,-135.67,-258.09,0,0,0,1,0,0,0,75
"14084","18E535082748561233F7949",493728,"2011-02-14 17:15:55.600000000","",36,"Completed","2014-02-24 00:00:00",0.2951,0.2599,0.2499,0.2437,0.108,0.1357,3,"D",6,7,"PA","Medical Technician","Employed",18,"False","False","","2011-02-14 17:15:50",640,659,"2008-08-19 00:00:00",2,2,6,2,29,0,2,0,0,0,0,0,459,0.27,1241,2,1,0,0.19,"$1-24,999","True",575,"11583612085002668F98414",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,37,47326,2000,"2011-02-24 00:00:00","Q1 2011","423A3508209742922998CE6",80.57,2893.41,1999.99,893.42,-34.36,0,0,0,0,1,0,0,0,37
"74356","E90235427979500031B3B93",573334,"2012-03-28 22:11:00.270000000","",36,"Completed","2013-03-04 00:00:00",0.17359,0.1449,0.1349,0.1326,0.0565,0.0761,5,"B",8,1,"GA","Student - College Graduate Student","Employed",7,"False","False","","2012-03-27 15:41:26",720,739,"2006-07-26 00:00:00",5,4,9,4,75,1,4,0,0,0,0,0,1955,0.15,10545,7,0.85,0,0.15,"$25,000-49,999","True",2208.333333,"22DC36480795521026351DB",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,23,63111,5000,"2012-04-04 00:00:00","Q2 2012","71013539499558107456259",172.08,5365.32,5000,365.32,-24.17,0,0,0,0,1,0,0,0,69
"61608","78E834000683802692126F9",205643,"2007-09-23 13:16:18.990000000","C",36,"Completed","2010-02-18 00:00:00",0.18726,0.18,0.17,NA,NA,NA,NA,"",NA,0,"AL","Other","Not employed",4,"False","True","875733971567025498A67DF","2007-09-10 17:17:38.050000000",640,659,"1980-02-22 00:00:00",1,1,23,1,0,0,0,3,36,20,2,0,0,0,500,18,0.26,0,NA,"Not employed","False",0,"944F3401254675500F1BB61",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,77,19858,2500,"2007-10-02 00:00:00","Q4 2007","6D8333994858466070CEEBB",90.38,3192.81,2500,692.81,-38.49,0,0,0,0,1,0,0,0,88
"46413","9C973598256624468B6F3A2",1078025,"2013-12-14 21:51:15.103000000","",60,"Current","",0.16662,0.1435,0.1335,0.1264,0.0524,0.074,5,"B",4,6,"NY","Other","Self-employed",41,"False","False","","2013-12-14 21:51:18",760,779,"1997-08-23 00:00:00",14,14,25,14,680,4,5,0,0,0,0,0,31267,0.21,111333,24,1,2,NA,"$25,000-49,999","False",3916.666667,"8A5137019879090912583F7",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,121896,15000,"2013-12-19 00:00:00","Q4 2013","F7D83584442486097EB2E03",351.75,697.6027,339.92,357.6827,-25.34,0,0,0,0,1,0,0,0,1
"9048","0A8D3574318268274E21909",733594,"2013-03-19 15:20:03.140000000","",36,"Current","",0.25013,0.2124,0.2024,0.1873,0.0874,0.0999,4,"C",3,2,"IL","Executive","Employed",19,"True","False","","2013-03-19 15:16:15",680,699,"2001-05-19 00:00:00",13,13,33,10,455,3,10,0,0,1,0,0,18539,0.45,20827,32,0.96,4,0.35,"$50,000-74,999","True",5000,"6BB736770728869907F56FC",1,7,7,0,0,10000,9378.04,-124,0,NA,12,86887,2000,"2013-03-21 00:00:00","Q1 2013","C5B43551754211293F3919D",75.6,831.6,480.81,350.79,-16.51,0,0,0,0,1,0,0,0,27
"37960","BFD63387539641796CE8450",128676,"2007-04-25 14:44:37.603000000","C",36,"Completed","2010-02-01 00:00:00",0.17521,0.168,0.153,NA,NA,NA,NA,"",NA,0,"","Police Officer/Correction Officer","Full-time",223,"False","True","223133764057631067F3FD8","2007-04-15 09:35:16.277000000",640,659,"1988-09-16 00:00:00",3,2,11,2,0,5,7,0,0,0,1,0,0,0,0,10,0.5,0,0.11,"$75,000-99,999","True",6720,"1D1D33875870690933A0214",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,82,14528,7500,"2007-05-01 00:00:00","Q2 2007","8A0933801094136882F5681",266.65,9479.31,7500,1979.31,-121.43,0,0,0,0,1,0,0,0,146
"51841","5F383584490462393403AC3",833873,"2013-07-10 11:40:37.480000000","",60,"Current","",0.18136,0.1579,0.1479,0.1404,0.0499,0.0905,5,"B",6,1,"MD","Clergy","Self-employed",270,"True","False","","2013-07-10 11:40:30",760,779,"1989-10-31 00:00:00",11,11,24,9,1427,0,1,0,0,0,1,0,46584,0.63,19150,23,0.95,0,NA,"$100,000+","False",16333.333333,"079636866672377907AF88A",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8,95082,10000,"2013-07-12 00:00:00","Q3 2013","C14D3584149193839A12D07",242.07,1690.164,795.53,894.634,-56.93,0,0,0,0,1,0,0,0,1
"77244","E103342403992382736FEB6",360223,"2008-06-30 21:51:50.370000000","D",36,"Chargedoff","2011-06-11 00:00:00",0.16309,0.1415,0.1315,NA,NA,NA,NA,"",NA,7,"KS","Laborer","Full-time",66,"False","False","","2008-06-30 21:43:37.327000000",620,639,"1975-10-24 00:00:00",9,9,11,9,537,1,2,0,0,0,0,0,17744,0.94,1106,11,1,0,0.27,"$25,000-49,999","True",2285,"DB8834257343042212C648F",NA,NA,NA,NA,NA,NA,NA,NA,1125,36,68,33913,2500,"2008-07-09 00:00:00","Q3 2008","98313424334430117F7A9B9",85.63,2568.9,2005.73,563.17,-39.8,0,494.27,494.27,0,1,0,0,0,47
"20421","E44F353496936512055B09B",545117,"2011-12-17 16:46:17.870000000","",36,"Current","",0.35285,0.3127,0.3027,0.285,0.165,0.12,1,"HR",4,7,"KY","Other","Other",73,"False","False","","2011-11-26 15:42:23",680,699,"1988-04-20 00:00:00",10,8,14,6,197,5,7,0,0,0,0,0,5812,0.46,6006,13,0.92,1,0.35,"$25,000-49,999","True",2500,"555436377141146371059DE",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,27,57698,4000,"2011-12-20 00:00:00","Q4 2011","99AF3533304870723E79C4D",172.6,4412.6,2371.46,2041.14,-65.28,0,0,0,0,1,0,0,0,5
"67164","373D3396547153346578F72",180454,"2007-08-02 09:43:07.087000000","AA",36,"Completed","2010-11-04 00:00:00",0.13293,0.1259,0.1209,NA,NA,NA,NA,"",NA,0,"GA","Analyst","Full-time",39,"True","False","","2007-08-02 09:29:43.717000000",760,779,"1977-01-01 00:00:00",18,16,34,14,793,1,1,0,0,4,0,0,27549,0.34,52609,28,0.82,2,0.27,"$75,000-99,999","True",8654.333333,"ECB93396105262689F0881F",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,79,17955,25000,"2007-08-13 00:00:00","Q3 2007","1B0F3395356205177F1F1AB",837.42,30355.17,24999.97,5355.2,-206.03,-21.62,0,0,0,1,0,0,0,420
"39355","9B7A3564307325787AE8EF6",673190,"2012-11-19 20:25:14.430000000","",60,"Completed","2013-04-18 00:00:00",0.19907,0.1752,0.1652,0.1576,0.0449,0.1127,5,"B",6,1,"CA","Retail Management","Employed",182,"False","False","","2012-11-19 20:25:09",680,699,"1995-10-17 00:00:00",5,1,12,0,0,0,1,0,0,0,0,0,0,0,0,12,0.91,0,0.16,"$50,000-74,999","True",4666.666667,"31BD36688450623058BAD39",1,18,18,0,0,1000,0,-3,0,NA,16,78635,10000,"2012-11-28 00:00:00","Q4 2012","B0D83473886252131D29C23",251.33,10664.68,10000,664.68,-37.94,0,0,0,0,1,0,0,0,116
"30834","E864359635975396337EFED",1027762,"2013-12-05 16:21:24.253000000","",60,"Current","",0.2214,0.197,0.187,0.17274,0.0899,0.08284,4,"C",4,1,"FL","Retail Management","Employed",41,"False","False","","2013-12-05 16:21:26",660,679,"2006-09-11 00:00:00",6,6,19,5,128,0,3,9,538,0,1,0,2842,0.71,984,9,0.5,0,0.21,"$25,000-49,999","True",2216.666667,"7F1A3700276361975664C9D",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,120335,4000,"2013-12-09 00:00:00","Q4 2013","B5F937005078064414EB9E9",105.31,210.62,77.41,133.21,-6.76,0,0,0,0,1,0,0,0,19
"21868","617A3559132798603D126A1",642156,"2012-09-19 14:31:18.680000000","",60,"Current","",0.24302,0.2181,0.2081,0.2032,0.0624,0.1408,4,"C",5,6,"NJ","Other","Employed",26,"False","False","","2012-09-19 14:31:12",660,679,"2000-10-17 00:00:00",8,7,22,5,378,0,3,0,0,0,0,0,14106,0.97,240,18,1,0,0.94,"$1-24,999","True",1296,"E90036627261378361F386A",1,9,9,0,0,4000,3320.64,-3,0,NA,18,74682,4000,"2012-09-24 00:00:00","Q3 2012","4212353363534447806FBF4",110.04,1870.68,734.65,1136.03,-52.09,0,0,0,0,1,0,0,0,12
"113548","FB5D354672146532761FC33",584829,"2012-05-02 08:48:57.253000000","",36,"Completed","2013-01-07 00:00:00",0.12427,0.0964,0.0864,0.0862,0.02,0.0662,6,"A",8,1,"NY","Professional","Full-time",155,"True","False","","2012-05-02 08:48:55",760,779,"1994-08-22 00:00:00",8,7,29,4,277,2,4,0,0,0,0,0,11137,0.65,5963,23,1,0,0.11,"$100,000+","True",9166.666667,"8F7936508337514925D236C",2,30,30,0,0,31999,0.03,41,0,NA,22,65655,16000,"2012-05-14 00:00:00","Q2 2012","BB183368500210014413000",513.57,16885.31,16000,885.31,-91.84,0,0,0,0,1,1,1,2540.55,223
"88859","A5603412877667318CAA4D8",273874,"2008-01-30 19:06:12.810000000","B",36,"Completed","2010-05-03 00:00:00",0.14419,0.13,0.12,NA,NA,NA,NA,"",NA,1,"OH","Professional","Full-time",31,"True","False","","2008-01-30 19:00:17.653000000",680,699,"1999-07-14 00:00:00",12,11,16,9,236,1,3,0,0,0,0,0,7531,0.71,3069,16,0.93,1,0.38,"$25,000-49,999","True",2333.333333,"0C7134153378557930D09D8",1,6,6,0,0,1000,853.47,0,0,NA,72,27967,10000,"2008-03-03 00:00:00","Q1 2008","49A5339466341929444B3A8",336.94,11682.51,10000,1682.51,-129.42,0,0,0,0,1,0,0,0,366
"1775","365C3597105304724C3189E",1023733,"2013-12-02 12:10:28.280000000","",36,"Current","",0.22108,0.184,0.174,0.16162,0.0799,0.08172,4,"C",4,1,"CA","Executive","Employed",152,"True","False","","2013-12-02 12:10:31",660,679,"1987-07-01 00:00:00",23,22,47,17,2032,2,11,0,0,0,0,0,309723,0.52,83536,45,1,1,0.22,"$100,000+","True",23333.333333,"7181369986796191579D6D4",1,14,14,0,0,25000,16543.66,NA,0,NA,3,119927,18456,"2013-12-05 00:00:00","Q4 2013","83BC3558224272322C1A2AF",670.95,2012.85,1192.35,820.5,-44.6,0,0,0,0,1,0,0,0,1
"20529","2A2E34753771635850CD6B6",446801,"2010-02-15 10:51:45.573000000","",36,"Completed","2011-04-27 00:00:00",0.29588,0.2725,0.2625,0.156,0.1,0.156,3,"D",6,1,"CT","Computer Programmer","Full-time",75,"True","False","","2010-02-15 10:43:39",720,739,"1972-01-01 00:00:00",19,17,38,14,1163,4,9,0,0,0,0,0,20839,0.35,30925,36,0.94,2,0.27,"$100,000+","True",12466.666667,"FF51358239217592194A4F7",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,48,41299,7500,"2010-03-18 00:00:00","Q1 2010","3545340325430938318A1E3",307.2,9494,7500,1994,-73.17,0,0,0,0,1,0,0,0,265
"90627","29583405967215309856B95",234415,"2007-11-19 12:52:11.157000000","E",36,"Chargedoff","2010-09-29 00:00:00",0.36623,0.35,0.34,NA,NA,NA,NA,"",NA,0,"AL","Computer Programmer","Full-time",74,"True","True","783C3371218786870A73D20","2007-11-06 11:49:36.613000000",560,579,"1995-09-19 00:00:00",15,10,43,6,153,10,26,0,0,5,1,1,4092,0.98,47,40,0.68,6,0.21,"$50,000-74,999","True",4703.25,"13113407272855415A5EE6F",1,12,12,0,0,2000,1512.32,0,1380,34,76,22133,3500,"2007-11-30 00:00:00","Q4 2007","5B5D33702130055787CA164",158.33,4124.5,2094.38,2030.12,-57.32,0,1105.66,1405.62,0,1,0,0,0,42
"21524","19EF35854530706290EB2A8",858834,"2013-08-03 08:20:15.040000000","",60,"Current","",0.20593,0.1819,0.1719,0.1619,0.0599,0.102,5,"B",6,13,"OR","Teacher","Employed",228,"False","False","","2013-08-03 08:21:33",680,699,"1991-09-30 00:00:00",8,7,18,5,96,1,4,0,0,40,2,0,2062,0.2,4478,14,0.64,1,0.1,"$50,000-74,999","True",5833.333333,"9D1D369050655712486FC1E",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7,98069,3000,"2013-08-06 00:00:00","Q3 2013","5E933586190580520F612BE",76.49,458.94,191.05,267.89,-14.73,0,0,0,0,1,0,0,0,3
"102639","79DE35926545687460FE073",977002,"2013-11-04 09:32:20.177000000","",36,"Current","",0.26917,0.231,0.221,0.20262,0.1075,0.09512,3,"D",3,7,"PA","Analyst","Employed",22,"False","False","","2013-11-04 09:32:22",720,739,"2003-09-09 00:00:00",8,7,18,4,174,0,6,0,0,0,0,0,4083,0.97,89,13,1,0,0.56,"$25,000-49,999","True",3375,"E3893697886546690AB5F47",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,109308,7500,"2013-11-08 00:00:00","Q4 2013","1C8E3697082671546FD6FB2",290.71,872.13,444.14,427.99,-18.52,0,0,0,0,1,0,0,0,4
"65599","71C735952850078676CA605",1065345,"2013-12-02 20:23:13.370000000","",36,"Current","",0.23438,0.197,0.187,0.17274,0.0899,0.08284,4,"C",5,19,"NC","Nurse (RN)","Employed",27,"False","False","","2013-12-02 20:23:16",640,659,"2001-12-05 00:00:00",12,12,34,0,0,0,4,0,0,13,0,0,0,0,0,19,0.71,0,0.15,"$50,000-74,999","True",4333.333333,"E29737002666493821F82CA",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,119583,10000,"2013-12-06 00:00:00","Q4 2013","E0853700523913468627E5C",370.11,740.22,408.98,331.24,-16.81,0,0,0,0,1,0,0,0,46
"35232","0290355796732257293E492",635828,"2012-09-07 23:00:23.373000000","",36,"Current","",0.17754,0.1414,0.1314,0.1292,0.0449,0.0843,5,"B",6,1,"OR","Other","Employed",99,"True","False","","2012-09-07 23:00:18",680,699,"1995-10-20 00:00:00",9,8,21,7,691,0,3,0,0,0,0,0,35886,0.78,10066,20,0.9,0,0.84,"$1-24,999","True",1874.666667,"4A28366066814746482A82A",1,32,30,1,1,6000,0,-88,0,NA,18,74135,13000,"2012-09-11 00:00:00","Q3 2012","50C9340562868154146D40E",445.19,7568.23,5459.1,2109.13,-149.15,0,0,0,0,1,0,0,0,106
"90066","C3E73576172236747F2F764",757528,"2013-04-20 13:16:47.520000000","",36,"Completed","2013-07-22 00:00:00",0.30285,0.2639,0.2539,0.2318,0.1225,0.1093,2,"E",2,2,"NY","Computer Programmer","Self-employed",99,"False","True","C48E3419578591276DB6752","2013-04-20 13:16:43",720,739,"2005-09-29 00:00:00",3,2,10,2,40,0,0,0,0,5,0,0,380,0.12,2570,7,0.57,0,NA,"$1-24,999","False",1666.666667,"8A2536813013577612CE568",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10,89573,2000,"2013-05-02 00:00:00","Q2 2013","D63F3423485051957D50428",81,2115.27,2000,115.27,-4.37,0,0,0,0,1,0,0,0,1
"86593","6F543567035977108FE0355",692819,"2013-01-03 13:10:15.150000000","",36,"Past Due (91-120 days)","",0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1,"HR",3,1,"FL","Other","Other",72,"False","False","","2013-01-03 13:10:11",660,679,"1988-04-26 00:00:00",13,13,27,12,1091,0,1,0,0,0,0,0,59410,0.73,21215,21,0.95,0,1.25,"$1-24,999","True",1166.666667,"151D36721740185571F2EF7",NA,NA,NA,NA,NA,NA,NA,NA,119,NA,14,82291,3500,"2013-01-11 00:00:00","Q1 2013","981F35660835456170CF1C0",151.16,1360.44,600.55,759.89,-24.25,0,0,0,0,1,0,0,0,75
"62680","1F2035319886518381A1C3F",541025,"2011-11-25 05:47:59.420000000","",36,"Chargedoff","2012-06-30 00:00:00",0.19546,0.1664,0.1564,0.1537,0.0595,0.0942,5,"B",8,7,"MD","Professional","Employed",76,"False","False","","2011-11-25 05:47:54",660,679,"1994-06-10 00:00:00",1,1,12,1,25,1,1,3,4643,15,1,0,128,0.42,172,9,0.66,1,0.04,"$100,000+","True",8333.333333,"C6633636473947872E16C17",NA,NA,NA,NA,NA,NA,NA,NA,740,7,28,56712,7000,"2011-11-30 00:00:00","Q4 2011","2CF4352912016803200433A",248.32,496.64,304.13,192.51,-11.57,0,6695.87,6695.87,0,1,0,0,0,41
"55813","19B0358293031720391431E",835513,"2013-07-10 22:51:11.673000000","",60,"Current","",0.17061,0.1474,0.1374,0.131,0.0449,0.0861,5,"B",5,1,"WA","Other","Employed",157,"True","False","","2013-07-10 22:51:03",780,799,"1990-11-21 00:00:00",12,10,33,8,258,2,7,0,0,0,0,0,8632,0.42,11768,31,0.96,1,0.15,"$75,000-99,999","True",6500,"5758368855943354454092F",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8,95880,8000,"2013-07-19 00:00:00","Q3 2013","C5E63584134713636809795",189.23,1324.61,653.95,670.66,-45.49,0,0,0,0,1,0,0,0,116
"79973","537635973050103501BD43F",1093065,"2013-12-18 02:13:19.503000000","",36,"Current","",0.18633,0.15,0.14,0.13203,0.0574,0.07463,5,"B",7,1,"CA","Nurse (RN)","Employed",256,"True","False","","2013-12-18 02:13:22",680,699,"1995-10-02 00:00:00",21,21,49,17,2553,1,3,0,0,0,0,0,153843,0.83,29194,44,1,1,0.28,"$100,000+","True",16666.666667,"CC023702825781214ABB3FD",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,124258,25000,"2013-12-30 00:00:00","Q4 2013","6A073700738678724A37F08",866.63,1722.986,1123.36,599.626,-40.66,0,0,0,0,1,0,0,0,1
"13809","96EA3561840772370EDB491",664363,"2012-11-02 11:24:19.770000000","",36,"Completed","2013-03-15 00:00:00",0.12528,0.0974,0.0874,0.0849,0.0249,0.06,6,"A",9,1,"RI","Engineer - Mechanical","Employed",137,"True","False","","2012-11-02 11:24:14",800,819,"1999-06-21 00:00:00",9,9,37,8,109,1,7,0,0,0,0,0,2983,0.05,50859,29,1,1,0.1,"$100,000+","True",8333.333333,"B9C03665301517556714DFF",5,18,18,0,0,28200,0.04,22,0,NA,16,77497,3500,"2012-11-07 00:00:00","Q4 2012","A833340429888765780A3F0",112.51,3614.83,3500,114.83,-11.79,0,0,0,0,1,0,0,0,77
"109249","267A35841211986374AC633",851017,"2013-07-24 23:57:48.417000000","",36,"Current","",0.09837,0.0849,0.0749,0.0731,0.0199,0.0532,7,"AA",6,2,"CA","Professional","Employed",106,"True","False","","2013-07-24 23:57:40",800,819,"1993-12-17 00:00:00",12,12,30,11,902,5,12,0,0,0,0,0,10946,0.45,13054,26,1,0,0.16,"$100,000+","True",11666.666667,"2CFB36894500134322E988B",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7,99059,20000,"2013-08-16 00:00:00","Q3 2013","FFA835847395655850A4EEB",631.26,3787.56,2984.52,803.04,-94.59,0,0,0,0,1,0,0,0,349
"77149","DA57359733500891678F6E0",1036003,"2013-12-08 11:37:29.467000000","",36,"Current","",0.27776,0.2394,0.2294,0.20961,0.1175,0.09211,3,"D",2,1,"NC","Skilled Labor","Self-employed",42,"False","False","","2013-12-08 11:37:31",680,699,"1986-05-29 00:00:00",8,8,15,9,229,1,2,0,0,1,1,0,3976,0.37,6642,13,0.92,1,NA,"$25,000-49,999","False",2083.333333,"242A370100458592441AC54",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,122027,4000,"2013-12-17 00:00:00","Q4 2013","21253699262097239405BC0",156.81,313.62,152.49,161.13,-6.73,0,0,0,0,1,0,0,0,1
"90158","874935938743811194D00FB",1009085,"2013-11-10 22:22:51.640000000","",60,"Current","",0.16969,0.1465,0.1365,0.12898,0.0549,0.07408,5,"B",7,1,"GA","Pilot - Private/Commercial","Employed",199,"True","False","","2013-11-10 22:22:54",760,779,"1992-08-20 00:00:00",14,13,32,11,626,2,3,0,0,0,0,0,22110,0.35,39557,30,1,1,0.26,"$100,000+","True",8333.333333,"3B0037000169889059451ED",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,121325,32500,"2013-12-13 00:00:00","Q4 2013","242E3697810662088EDCD9F",767.21,1534.42,730.17,804.25,-54.89,0,0,0,0,1,0,0,0,1
